Console,GameName,Review,Score,Score_Category
PC,Blair Witch Volume 2: The Legend of Coffin Rock Review,Fair,6,Fair (6-6.9)
PC,Heroes Chronicles: Conquest of the Underworld Review,Fair,6,Fair (6-6.9)
PS,You Don't Know Jack: Mock 2 Review,Good,7,Good (7-7.9)
PC,Deep Raider Review,Bad,3,Bad (3-3.9)
DC,Quake III Arena Review,Superb,9,Excellent (9-10)
N64,Indiana Jones and the Infernal Machine Review,Fair,6,Fair (6-6.9)
DC,Rogue Spear Review,Good,7,Good (7-7.9)
DC,Army Men Sarge's Heroes Review,Fair,6,Fair (6-6.9)
GBC,Dave Mirra Freestyle BMX Review,Good,7,Good (7-7.9)
DC,Dave Mirra Freestyle BMX Review,Bad,3,Bad (3-3.9)
PC,Dino Crisis Review,Mediocre,5,Mediocre (5-5.9)
DC,Evil Dead: Hail to the King Review,Poor,4,Poor (4-4.9)
PC,Fur Fighters Review,Fair,6,Fair (6-6.9)
PC,Giants: Citizen Kabuto Review,Superb,9,Excellent (9-10)
PS2,Gradius III & IV Review,Fair,6,Fair (6-6.9)
PS,FoxKids.com Micro Maniacs Racing Review,Good,7,Good (7-7.9)
DC,ESPN NBA 2Night Review,Poor,4,Poor (4-4.9)
PS,Sheep Review,Good,7,Good (7-7.9)
DC,StarLancer Review,Good,7,Good (7-7.9)
GBC,Tony Hawk's Pro Skater 2 Review,Great,8,Great (8-8.9)
PS,Ultimate Fighting Championship Review,Terrible,2,Terrible (2-2.9)
DC,Urban Chaos (DC) Review,Terrible,2,Terrible (2-2.9)
DC,Vanishing Point Review,Great,8,Great (8-8.9)
DC,Frogger 2 Review,Fair,6,Fair (6-6.9)
GBC,Frogger 2 Review,Mediocre,5,Mediocre (5-5.9)
PS,HBO Boxing Review,Terrible,2,Terrible (2-2.9)
DC,ECW Anarchy Rulz Review,Fair,6,Fair (6-6.9)
PC,Battle Isle: The Andosia War Review,Fair,6,Fair (6-6.9)
PC,Call to Power II Review,Good,7,Good (7-7.9)
PC,Sea Dogs Review,Good,7,Good (7-7.9)
PS,Tiger Woods PGA Tour Golf Review,Mediocre,5,Mediocre (5-5.9)
PS,Blade Review,Poor,4,Poor (4-4.9)
PC,Virtual Pool 3 Review,Great,8,Great (8-8.9)
PS,102 Dalmatians Puppies To The Rescue Review,Mediocre,5,Mediocre (5-5.9)
DC,102 Dalmatians Puppies To The Rescue Review,Fair,6,Fair (6-6.9)
PC,MechWarrior 4: Vengeance Review,Great,8,Great (8-8.9)
PS,Ready 2 Rumble: Round 2 (PS) Review,Good,7,Good (7-7.9)
DC,Star Wars Demolition Review,Good,7,Good (7-7.9)
PS,Star Wars Demolition Review,Fair,6,Fair (6-6.9)
N64,Star Wars: Episode I: Battle for Naboo Review,Good,7,Good (7-7.9)
PC,Championship Surfer Review,Mediocre,5,Mediocre (5-5.9)
PS,Championship Surfer Review,Good,7,Good (7-7.9)
DC,Championship Surfer Review,Good,7,Good (7-7.9)
PS,Power Spike Pro Beach Volleyball Review,Poor,4,Poor (4-4.9)
N64,Midway's Greatest Arcade Hits Volume I Review,Mediocre,5,Mediocre (5-5.9)
PS2,NCAA GameBreaker 2001 Review,Mediocre,5,Mediocre (5-5.9)
PC,F1 Championship Season 2000 Review,Great,8,Great (8-8.9)
PS2,F1 Championship Season 2000 Review,Good,7,Good (7-7.9)
PC,Starfleet Command Volume II: Empires at War Review,Good,7,Good (7-7.9)
DC,Chicken Run Review,Mediocre,5,Mediocre (5-5.9)
PS,Chicken Run Review,Mediocre,5,Mediocre (5-5.9)
PS,Army Men: Sarge's Heroes 2 Review,Bad,3,Bad (3-3.9)
PS,Muppet Monster Adventure Review,Good,7,Good (7-7.9)
PS2,Wild Wild Racing Review,Fair,6,Fair (6-6.9)
DC,MTV Sports: Skateboarding Featuring Andy Macdonald Review,Terrible,2,Terrible (2-2.9)
DC,Coaster Works Review,Mediocre,5,Mediocre (5-5.9)
N64,Ms. Pac-Man Maze Madness Review,Fair,6,Fair (6-6.9)
N64,Sin and Punishment Import Review,Good,7,Good (7-7.9)
N64,Spider-Man Review,Good,7,Good (7-7.9)
N64,WCW Backstage Assault Review,Mediocre,5,Mediocre (5-5.9)
PC,Timeline Review,Poor,4,Poor (4-4.9)
PS,Tomb Raider Chronicles Review,Good,7,Good (7-7.9)
PC,Tomb Raider: Chronicles Review,Fair,6,Fair (6-6.9)
DC,Maximum Pool Review,Mediocre,5,Mediocre (5-5.9)
GBC,Donkey Kong Country Review,Superb,9,Excellent (9-10)
PS2,Theme Park Roller Coaster Review,Great,8,Great (8-8.9)
PC,Gunman Chronicles Review,Mediocre,5,Mediocre (5-5.9)
PC,Amazons & Aliens Review,Mediocre,5,Mediocre (5-5.9)
PS2,Real Pool Review,Mediocre,5,Mediocre (5-5.9)
PS,FIFA 2001 Review,Great,8,Great (8-8.9)
GBC,Cruis'n Exotica Review,Mediocre,5,Mediocre (5-5.9)
PS,Torneko: The Last Hope Review,Fair,6,Fair (6-6.9)
PS,Disney's Donald Duck: Goin' Quackers Review,Mediocre,5,Mediocre (5-5.9)
GBC,Pok&#233;mon Puzzle Challenge Review,Great,8,Great (8-8.9)
PS,NCAA Final Four 2001 Review,Mediocre,5,Mediocre (5-5.9)
PS2,NCAA Final Four 2001 Review,Poor,4,Poor (4-4.9)
PC,B-17 Flying Fortress: The Mighty 8th Review,Good,7,Good (7-7.9)
PS,Gundam Battle Assault Review,Mediocre,5,Mediocre (5-5.9)
PS2,Guitar Freaks 3rd Mix & DrumMania 2nd Mix Import Review,Superb,9,Excellent (9-10)
PC,Microsoft Casino Review,Mediocre,5,Mediocre (5-5.9)
PS2,Bust A Move Dance Summit 2001 Import Review,Good,7,Good (7-7.9)
GBC,Dexter's Laboratory: Robot Rampage Review,Fair,6,Fair (6-6.9)
GBC,Powerpuff Girls: Bad Mojo Jojo Review,Bad,3,Bad (3-3.9)
PS,Razor Freestyle Scooter Review,Fair,6,Fair (6-6.9)
PC,Motocross Mania Review,Good,7,Good (7-7.9)
GBC,X-Men: Mutant Wars Review,Poor,4,Poor (4-4.9)
PC,Hoyle Casino Review,Good,7,Good (7-7.9)
PC,Hoyle Card Games Review,Good,7,Good (7-7.9)
PS,King of Fighters '99 Evolution Review,Fair,6,Fair (6-6.9)
PC,Hoyle Word Games Review,Good,7,Good (7-7.9)
PC,Harley-Davidson: Wheels of Freedom Review,Mediocre,5,Mediocre (5-5.9)
PS,Contender 2 Review,Fair,6,Fair (6-6.9)
GBC,Road Champs BXS Stunt Biking Review,Fair,6,Fair (6-6.9)
N64,Tom & Jerry: Fists of Furry Review,Fair,6,Fair (6-6.9)
GBC,Airforce Delta Review,Poor,4,Poor (4-4.9)
N64,Blues Brothers 2000 Review,Poor,4,Poor (4-4.9)
N64,Hercules: The Legendary Journey Review,Fair,6,Fair (6-6.9)
N64,Mega Man 64 Review,Mediocre,5,Mediocre (5-5.9)
PS,Speedball 2100 Review,Good,7,Good (7-7.9)
N64,Polaris SnoCross Review,Bad,3,Bad (3-3.9)
PS2,NBA Live 2001 Review,Great,8,Great (8-8.9)
PC,IHRA Drag Racing Review,Mediocre,5,Mediocre (5-5.9)
PC,No Escape Review,Mediocre,5,Mediocre (5-5.9)
PC,Kingdom Under Fire Review,Mediocre,5,Mediocre (5-5.9)
DC,The Grinch Review,Fair,6,Fair (6-6.9)
GBC,The Mummy Review,Good,7,Good (7-7.9)
PS,Gold & Glory: The Road to El Dorado Review,Bad,3,Bad (3-3.9)
PS2,Knockout Kings 2001 Review,Poor,4,Poor (4-4.9)
DC,Bang! Gunship Elite Review,Fair,6,Fair (6-6.9)
DC,Dinosaur Review,Poor,4,Poor (4-4.9)
PC,Age of Sail II Review,Good,7,Good (7-7.9)
PS,ESPN MLS GameNight Review,Good,7,Good (7-7.9)
PS,Mega Man X5 Review,Good,7,Good (7-7.9)
GBC,F1 Championship Season 2000 Review,Fair,6,Fair (6-6.9)
PS,NASCAR Heat Review,Mediocre,5,Mediocre (5-5.9)
GBC,NASCAR Heat Review,Fair,6,Fair (6-6.9)
PC,Chicken Run Review,Mediocre,5,Mediocre (5-5.9)
PS2,NHL FaceOff 2001 Review,Mediocre,5,Mediocre (5-5.9)
DC,Xtreme Sports Review,Good,7,Good (7-7.9)
DC,Speed Devils Online Review,Good,7,Good (7-7.9)
PC,Airfix Dogfighter Review,Good,7,Good (7-7.9)
PS,Animorphs: Shattered Reality Review,Bad,3,Bad (3-3.9)
PC,Rowan's Battle of Britain Review,Great,8,Great (8-8.9)
PC,Ground Control: Dark Conspiracy Review,Good,7,Good (7-7.9)
PS,The Dukes of Hazzard II: Daisy Dukes It Out Review,Mediocre,5,Mediocre (5-5.9)
GBC,Looney Tunes Racing Review,Mediocre,5,Mediocre (5-5.9)
PS,Bugs & Taz: Time Busters Review,Good,7,Good (7-7.9)
DC,Disney's Donald Duck Goin' Quackers Review,Mediocre,5,Mediocre (5-5.9)
PS2,Disney's Donald Duck - Goin' Quackers Review,Fair,6,Fair (6-6.9)
GBC,Metal Walker Review,Great,8,Great (8-8.9)
PS,Championship Motocross 2001 Featuring Ricky Carmichael Review,Good,7,Good (7-7.9)
DC,The Next Tetris: On-Line Edition Review,Poor,4,Poor (4-4.9)
PC,Combat Command 2: Danger Forward! Review,Fair,6,Fair (6-6.9)
GBC,Sgt. Rock: On the Frontline Review,Fair,6,Fair (6-6.9)
PC,Thandor: The Invasion Review,Poor,4,Poor (4-4.9)
PS2,ATV Offroad Fury Review,Fair,6,Fair (6-6.9)
PC,Riddle of the Sphinx Review,Good,7,Good (7-7.9)
PS2,RC Revenge Pro Review,Mediocre,5,Mediocre (5-5.9)
PS2,Aqua Aqua Review,Good,7,Good (7-7.9)
PC,Mayday Review,Terrible,2,Terrible (2-2.9)
GBC,Action Man: Search For Base X Review,Great,8,Great (8-8.9)
DC,Unreal Tournament Review,Superb,9,Excellent (9-10)
PS,Ford Racing Review,Poor,4,Poor (4-4.9)
PS2,ESPN NBA 2Night Review,Good,7,Good (7-7.9)
PS2,Unison Review,Mediocre,5,Mediocre (5-5.9)
PS,Vanishing Point Review,Good,7,Good (7-7.9)
PC,NBA Live 2001 Review,Great,8,Great (8-8.9)
PC,Star Trek Away Team Review,Mediocre,5,Mediocre (5-5.9)
PS2,Tiger Woods PGA Tour 2001 Review,Mediocre,5,Mediocre (5-5.9)
PC,Star Wars: Battle for Naboo Review,Fair,6,Fair (6-6.9)
PS2,Army Men: Sarge's Heroes 2 Review,Mediocre,5,Mediocre (5-5.9)
PS,Ducati World Racing Challenge Review,Good,7,Good (7-7.9)
PS2,Shadow of Destiny Review,Great,8,Great (8-8.9)
PC,The Moon Project Review,Great,8,Great (8-8.9)
PS2,NBA ShootOut 2001 Review,Fair,6,Fair (6-6.9)
GBC,Project S-11 Review,Fair,6,Fair (6-6.9)
PC,Colin McRae Rally 2.0 Review,Great,8,Great (8-8.9)
GBC,Scooby-Doo! Classic Creep Capers Review,Good,7,Good (7-7.9)
PS,Dance Dance Revolution Review,Great,8,Great (8-8.9)
DC,Iron Aces Review,Fair,6,Fair (6-6.9)
GBC,Dragon's Lair Review,Good,7,Good (7-7.9)
PS,Toy Story Racer Review,Fair,6,Fair (6-6.9)
GBC,Toy Story Racer Review,Fair,6,Fair (6-6.9)
DC,Surf Rocket Racers Review,Poor,4,Poor (4-4.9)
DC,NBA Hoopz Review,Fair,6,Fair (6-6.9)
PS,NBA Hoopz Review,Fair,6,Fair (6-6.9)
GBC,NBA Hoopz Review,Fair,6,Fair (6-6.9)
PS2,NBA Hoopz Review,Mediocre,5,Mediocre (5-5.9)
PC,Europa Universalis Review,Great,8,Great (8-8.9)
PS2,All Star Baseball 2002 Review,Great,8,Great (8-8.9)
PS,Triple Play Baseball Review,Great,8,Great (8-8.9)
PC,Triple Play Baseball Review,Mediocre,5,Mediocre (5-5.9)
PS2,Triple Play Baseball Review,Great,8,Great (8-8.9)
PS,Metal Slug X Review,Great,8,Great (8-8.9)
PS,Army Men World War: Final Front Review,Fair,6,Fair (6-6.9)
GBC,Disney's The Little Mermaid II Pinball Frenzy Review,Good,7,Good (7-7.9)
GBC,SpongeBob SquarePants: Legend of the Lost Spatula Review,Bad,3,Bad (3-3.9)
GBC,Tom and Jerry: Mouse Hunt Review,Good,7,Good (7-7.9)
PC,Crime Cities Review,Mediocre,5,Mediocre (5-5.9)
GBC,Indiana Jones and the Infernal Machine Review,Fair,6,Fair (6-6.9)
PS,Rogue Spear Review,Fair,6,Fair (6-6.9)
PC,The Sims: House Party Review,Great,8,Great (8-8.9)
N64,Aidyn Chronicles: The First Mage Review,Mediocre,5,Mediocre (5-5.9)
PC,Evil Dead: Hail to the King Review,Bad,3,Bad (3-3.9)
PS2,MDK2 Armageddon Review,Good,7,Good (7-7.9)
DC,Illbleed Review,Fair,6,Fair (6-6.9)
DC,Record of Lodoss War Review,Fair,6,Fair (6-6.9)
GBC,Mickey's Speedway USA Review,Superb,9,Excellent (9-10)
PC,Tribes 2 Review,Great,8,Great (8-8.9)
PS,The Simpsons Wrestling Review,Fair,6,Fair (6-6.9)
GBC,"Roswell Conspiracies: Aliens, Myths & Legends Review",Fair,6,Fair (6-6.9)
DC,Spider-Man Review,Good,7,Good (7-7.9)
PC,Kohan: Immortal Sovereigns Review,Great,8,Great (8-8.9)
PC,Cossacks: European Wars Review,Good,7,Good (7-7.9)
PS,MTV Sports: T.J. Lavin's Ultimate BMX Review,Terrible,2,Terrible (2-2.9)
GBC,Kirby Tilt 'n' Tumble Review,Great,8,Great (8-8.9)
PC,X-COM: Enforcer Review,Fair,6,Fair (6-6.9)
PC,Fate of the Dragon Review,Good,7,Good (7-7.9)
PC,High Heat Major League Baseball 2002 Review,Good,7,Good (7-7.9)
PS2,High Heat Major League Baseball 2002 Review,Fair,6,Fair (6-6.9)
GBA,Kuru Kuru Kururin Import Review,Good,7,Good (7-7.9)
PS2,The Adventures of Cookie & Cream Review,Great,8,Great (8-8.9)
PC,Evil Islands: Curse of the Lost Soul Review,Good,7,Good (7-7.9)
N64,Pok&#233;mon Stadium 2 Review,Good,7,Good (7-7.9)
GBC,Legend of the River King 2 Review,Good,7,Good (7-7.9)
GBC,Tech Deck Skateboarding Review,Good,7,Good (7-7.9)
PS2,Rumble Racing Review,Great,8,Great (8-8.9)
N64,Dr. Mario 64 Review,Good,7,Good (7-7.9)
PS2,Quake III Revolution Review,Good,7,Good (7-7.9)
PS,Strikers 1945 Review,Mediocre,5,Mediocre (5-5.9)
PC,Game Room Review,Fair,6,Fair (6-6.9)
PS,Smurf Racer Review,Poor,4,Poor (4-4.9)
PS,KISS Pinball Review,Abysmal,1,Abysmal (0-1.9)
GBC,Batman: Chaos in Gotham Review,Good,7,Good (7-7.9)
PS,Spec Ops: Ranger Elite Review,Poor,4,Poor (4-4.9)
PS2,Crazy Taxi Review,Good,7,Good (7-7.9)
PS2,Dark Cloud Review,Great,8,Great (8-8.9)
GBA,Tony Hawk's Pro Skater 2 Review,Superb,9,Excellent (9-10)
PS2,Escape from Monkey Island Review,Great,8,Great (8-8.9)
PC,Echelon Review,Good,7,Good (7-7.9)
GBC,Mat Hoffman's Pro BMX Review,Good,7,Good (7-7.9)
GBA,Ready 2 Rumble Boxing Round 2 Review,Good,7,Good (7-7.9)
PS,Time Crisis: Project Titan Review,Fair,6,Fair (6-6.9)
GBA,Namco Museum Review,Good,7,Good (7-7.9)
PS2,Cool Boarders 2001 Review,Good,7,Good (7-7.9)
PS2,Motor Mayhem: Vehicular Combat League Review,Good,7,Good (7-7.9)
PC,Steel Soldiers Review,Fair,6,Fair (6-6.9)
PS2,Gauntlet Dark Legacy Review,Fair,6,Fair (6-6.9)
PC,Emperor: Battle for Dune Review,Great,8,Great (8-8.9)
DC,Confidential Mission Review,Mediocre,5,Mediocre (5-5.9)
DC,Worms World Party Review,Great,8,Great (8-8.9)
GBA,Pinobee: Wings of Adventure Review,Mediocre,5,Mediocre (5-5.9)
PS2,Tokyo Xtreme Racer: Zero Review,Good,7,Good (7-7.9)
GBA,Iridion 3-D Review,Mediocre,5,Mediocre (5-5.9)
PC,Hostile Waters: Antaeus Rising Review,Great,8,Great (8-8.9)
DC,Crazy Taxi 2 Review,Great,8,Great (8-8.9)
PS2,MTV Music Generator 2 Review,Good,7,Good (7-7.9)
PC,Fly! II Review,Fair,6,Fair (6-6.9)
PC,World War II Online: Blitzkrieg Review,Mediocre,5,Mediocre (5-5.9)
GBC,Commander Keen Review,Fair,6,Fair (6-6.9)
GBA,Super Dodge Ball Review,Good,7,Good (7-7.9)
PS2,CART Fury Championship Racing Review,Mediocre,5,Mediocre (5-5.9)
PS,MLB 2002 Review,Great,8,Great (8-8.9)
GBC,X-Men: Wolverine's Rage Review,Mediocre,5,Mediocre (5-5.9)
GBC,Spider-Man 2: The Sinister Six Review,Fair,6,Fair (6-6.9)
GBC,Shrek: Fairy Tale Freakdown Review,Poor,4,Poor (4-4.9)
PS,Boxing Review,Mediocre,5,Mediocre (5-5.9)
PS,Bowling Review,Terrible,2,Terrible (2-2.9)
PC,Alone in the Dark: The New Nightmare Review,Mediocre,5,Mediocre (5-5.9)
GBC,Pok&#233;mon Crystal Review,Great,8,Great (8-8.9)
PC,Anarchy Online Review,Good,7,Good (7-7.9)
PC,Legends of Might and Magic Review,Mediocre,5,Mediocre (5-5.9)
DC,Alien Front Online Review,Good,7,Good (7-7.9)
PC,Baldur's Gate II: Throne of Bhaal Review,Great,8,Great (8-8.9)
DC,Stupid Invaders Review,Fair,6,Fair (6-6.9)
DC,Outtrigger Review,Good,7,Good (7-7.9)
PS2,MX 2002 Featuring Ricky Carmichael Review,Good,7,Good (7-7.9)
PS,WarJetz Review,Poor,4,Poor (4-4.9)
PS2,WarJetz Review,Fair,6,Fair (6-6.9)
DC,18 Wheeler American Pro Trucker Review,Fair,6,Fair (6-6.9)
DC,Razor Freestyle Scooter Review,Fair,6,Fair (6-6.9)
PC,The Corporate Machine Review,Great,8,Great (8-8.9)
PS2,Fur Fighters: Viggo's Revenge Review,Good,7,Good (7-7.9)
GBA,Top Gear GT Championship Review,Mediocre,5,Mediocre (5-5.9)
GBA,Tweety & The Magic Gems Review,Bad,3,Bad (3-3.9)
PS2,NASCAR Heat 2002 Review,Good,7,Good (7-7.9)
PC,Empire of the Ants Review,Mediocre,5,Mediocre (5-5.9)
PS,Who Wants To Be A Millionaire Third Edition Review,Poor,4,Poor (4-4.9)
PS2,Rune: Viking Warlord Review,Poor,4,Poor (4-4.9)
GBA,Jurassic Park III: The DNA Factor Review,Bad,3,Bad (3-3.9)
GBA,Pac-Man Collection Review,Great,8,Great (8-8.9)
PS2,Rugby 2002 Review,Fair,6,Fair (6-6.9)
PC,Rules of the Game Review,Mediocre,5,Mediocre (5-5.9)
PS2,NCAA Football 2002 Review,Great,8,Great (8-8.9)
GBC,Tomb Raider: Curse of the Sword Review,Good,7,Good (7-7.9)
PC,Eurofighter Typhoon Review,Fair,6,Fair (6-6.9)
GBA,Hot Potato! Review,Good,7,Good (7-7.9)
PS,NFL GameDay 2002 Review,Great,8,Great (8-8.9)
NEO,The King of Fighters 2000 Review,Good,7,Good (7-7.9)
DC,Atari Anniversary Edition Review,Poor,4,Poor (4-4.9)
PS,Digimon Digital Card Battle Review,Mediocre,5,Mediocre (5-5.9)
PC,Front Office Football: The College Years Review,Great,8,Great (8-8.9)
PC,Monopoly Casino: Vegas Edition Review,Fair,6,Fair (6-6.9)
DC,The Last Blade 2: Heart of the Samurai Review,Great,8,Great (8-8.9)
PS2,Dark Angel: Vampire Apocalypse Review,Bad,3,Bad (3-3.9)
PC,Shogun: Total War Warlord Edition Review,Great,8,Great (8-8.9)
N64,Tony Hawk's Pro Skater 2 Review,Superb,9,Excellent (9-10)
PC,Dragonriders: Chronicles of Pern Review,Poor,4,Poor (4-4.9)
PC,Conquest: Frontier Wars Review,Great,8,Great (8-8.9)
GBA,Mario Kart Super Circuit Review,Great,8,Great (8-8.9)
PC,RoboForge Review,Good,7,Good (7-7.9)
PS2,Test Drive Off-Road Wide Open Review,Good,7,Good (7-7.9)
PC,Far Gate Review,Fair,6,Fair (6-6.9)
PC,Primal Prey Review,Bad,3,Bad (3-3.9)
PS2,Armored Core 2: Another Age Review,Great,8,Great (8-8.9)
DC,World Series Baseball 2K2 Review,Good,7,Good (7-7.9)
PS2,Extreme-G 3 Review,Great,8,Great (8-8.9)
PC,Shattered Galaxy Review,Great,8,Great (8-8.9)
PS2,Dave Mirra Freestyle BMX 2 Review,Good,7,Good (7-7.9)
PS2,Madden NFL 2002 Review,Superb,9,Excellent (9-10)
